File A,File B,Iterations,Similarity,n
UC64,Penn94,282.0,0.5485345397929065,5.0
UC64,Syracuse56,1000.0,0.9751976976611323,5.0
UC64,UC61,1000.0,0.9864335734675833,5.0
UC64,Trinity100,1000.0,0.9643763903355109,5.0
UC64,UCSD34,1000.0,0.652134701006659,5.0
UC64,Maine59,1000.0,0.976229734883387,5.0
UC64,MIT8,1000.0,0.986638321185574,5.0
UC64,UGA50,862.0,0.8315522949465902,5.0
UC64,Brandeis99,1000.0,0.590379134303647,5.0
UC64,UCF52,1000.0,0.522644163845803,5.0
UC64,UPenn7,1000.0,0.9965454981138551,5.0
UC64,FSU53,464.0,0.8019451243883795,5.0
UC64,Caltech36,1000.0,0.9692700611782474,5.0
UC64,Rochester38,1000.0,0.9450749777824666,5.0
UC64,Oberlin44,1000.0,0.9868748238884969,5.0
UC64,Vanderbilt48,1000.0,0.8738797754433387,5.0
UC64,USF51,1000.0,0.9890464162467127,5.0
UC64,GWU54,1000.0,0.7557579081688325,5.0
UC64,WashU32,1000.0,0.9386098767917906,5.0
UC64,USC35,1000.0,0.5562729805446313,5.0
UC64,JohnsHopkins55,1000.0,0.9980055506216342,5.0
UC64,Cal65,1000.0,0.9689442538544046,5.0
UC64,BU10,1000.0,0.8143940610895115,5.0
UC64,Princeton12,1000.0,0.9714372236563092,5.0
UC64,Maryland58,1000.0,0.5468296300630214,5.0
UC64,Amherst41,1000.0,0.9681007583371489,5.0
UC64,Vassar85,1000.0,0.9680467824378155,5.0
UC64,USFCA72,1000.0,0.9820620352970085,5.0
UC64,Wesleyan43,1000.0,0.969881430323578,5.0
UC64,Yale4,1000.0,0.751214918466373,5.0
UC64,MU78,1000.0,0.97129547457173,5.0
UC64,UIllinois20,544.0,0.5604301658981777,5.0
UC64,Hamilton46,1000.0,0.9750466352649719,5.0
UC64,Middlebury45,1000.0,0.9684941721086401,5.0
UC64,UConn91,1000.0,0.9166611185267988,5.0
UC64,American75,1000.0,0.9995946762026624,5.0
UC64,Villanova62,1000.0,0.9986649560052626,5.0
UC64,Bowdoin47,1000.0,0.9833562504961095,5.0
UC64,Williams40,1000.0,0.9766330730114138,5.0
UC64,UNC28,855.0,0.5642672339021151,5.0
UC64,Tennessee95,1000.0,0.5448657584344628,5.0
UC64,Reed98,1000.0,0.9834066563970505,5.0
UC64,Baylor93,1000.0,0.9460609908612548,5.0
UC64,UVA16,1000.0,0.6381108104892844,5.0
UC64,Emory27,1000.0,0.988595725169424,5.0
UC64,Indiana69,307.0,0.9986502391489508,5.0
UC64,UC33,1000.0,0.9557891010792782,5.0
UC64,Auburn71,831.0,0.5533045600412003,5.0
UC64,NotreDame57,1000.0,0.9840726442345348,5.0
UC64,Wisconsin87,614.0,0.5420012094938315,5.0
UC64,Texas80,479.0,0.99204122756362,5.0
UC64,Howard90,1000.0,0.9951810129880906,5.0
UC64,JMU79,1000.0,0.5443057801503038,5.0
UC64,Mississippi66,1000.0,0.9994168038706399,5.0
UC64,Simmons81,1000.0,0.9777865902201497,5.0
UC64,Colgate88,1000.0,0.9749073202329317,5.0
UC64,Santa74,1000.0,0.9995281461276122,5.0
UC64,Temple83,1000.0,0.7654551890379316,5.0
UC64,Texas84,378.0,0.5345912196062043,5.0
UC64,Oklahoma97,1000.0,0.8184240619048785,5.0
UC64,Wellesley22,1000.0,0.997796965849234,5.0
UC64,Michigan23,502.0,0.926729718792086,5.0
UC64,Northeastern19,1000.0,0.9739052298466301,5.0
UC64,Northwestern25,1000.0,0.8244204815314171,5.0
UC64,Georgetown15,1000.0,0.9993660542158193,5.0
UC64,UCLA26,541.0,0.9965879809789407,5.0
UC64,Cornell5,1000.0,0.6011968771281174,5.0
UC64,UF21,422.0,0.5211835280112291,5.0
UC64,William77,1000.0,0.9861747437224245,5.0
UC64,Harvard1,1000.0,0.981746178542566,5.0
UC64,Carnegie49,1000.0,0.996923572222228,5.0
UC64,Vermont70,1000.0,0.9862008447330587,5.0
UC64,Bingham82,1000.0,0.9709351090180861,5.0
UC64,UChicago30,1000.0,0.74320604854798,5.0
UC64,BC17,1000.0,0.9964198410653125,5.0
UC64,Smith60,1000.0,0.9647172730949484,5.0
UC64,Columbia2,1000.0,0.5754067775626126,5.0
UC64,Dartmouth6,1000.0,0.9920171804145955,5.0
UC64,UMass92,1000.0,0.5330500226406211,5.0
UC64,Tufts18,1000.0,0.9875318075100469,5.0
UC64,Berkeley13,552.0,0.5660018604763685,5.0
UC64,Virginia63,1000.0,0.5190264058112941,5.0
UC64,Pepperdine86,1000.0,0.9754968912859141,5.0
UC64,Rutgers89,849.0,0.896940101777335,5.0
UC64,Bucknell39,1000.0,0.9656267197347729,5.0
Mich67,Brown11,1000.0,0.9976260391843922,5.0
Mich67,Wake73,1000.0,0.9824219691262919,5.0
Mich67,MSU24,492.0,0.4093124466679958,5.0
Mich67,Stanford3,1000.0,0.9998382198419209,5.0
Mich67,Duke14,1000.0,0.9622766767804456,5.0
Mich67,UCSC68,1000.0,0.9956147287650178,5.0
Mich67,Rice31,1000.0,0.9933991691700862,5.0
Mich67,Tulane29,1000.0,0.9883754421770008,5.0
Mich67,Lehigh96,1000.0,0.9949044611346013,5.0
Mich67,NYU9,981.0,0.5406583663990292,5.0
Mich67,Penn94,282.0,0.4346914359148539,5.0
Mich67,Syracuse56,1000.0,0.9373004323315991,5.0
Mich67,UC61,1000.0,0.9993830869027206,5.0
Mich67,Trinity100,1000.0,0.9907596459932914,5.0
Mich67,UCSD34,1000.0,0.5468960365151458,5.0
Mich67,Maine59,1000.0,0.9398249691710441,5.0
Mich67,MIT8,1000.0,0.9994772319487628,5.0
Mich67,UGA50,862.0,0.7515790759547768,5.0
Mich67,Brandeis99,1000.0,0.4785138495437699,5.0
Mich67,UCF52,1000.0,0.4062773953579962,5.0
Mich67,UPenn7,1000.0,0.9784517822129095,5.0
Mich67,FSU53,464.0,0.7166767320968702,5.0
Mich67,Caltech36,1000.0,0.9933100193955675,5.0
Mich67,Rochester38,1000.0,0.8937264445744582,5.0
Mich67,Oberlin44,1000.0,0.9994962081393763,5.0
Mich67,Vanderbilt48,1000.0,0.8019758754654521,5.0
Mich67,USF51,1000.0,0.9630633587266046,5.0
Mich67,GWU54,1000.0,0.6627792154418395,5.0
Mich67,WashU32,1000.0,0.8848587370512764,5.0
Mich67,USC35,1000.0,0.4420585201695808,5.0
Mich67,JohnsHopkins55,1000.0,0.9971588640196439,5.0
Mich67,Cal65,1000.0,0.9931973528704012,5.0
Mich67,BU10,1000.0,0.7311145603196251,5.0
Mich67,Princeton12,1000.0,0.9943526092638215,5.0
Mich67,Maryland58,1000.0,0.4319332658989687,5.0
Mich67,Amherst41,1000.0,0.9927764482846605,5.0
Mich67,Vassar85,1000.0,0.9927236043760617,5.0
Mich67,USFCA72,1000.0,0.9983486611261174,5.0
Mich67,Wesleyan43,1000.0,0.9936194912789375,5.0
Mich67,Yale4,1000.0,0.6577869096291286,5.0
Mich67,MU78,1000.0,0.9942762167925392,5.0
Mich67,UIllinois20,544.0,0.44710440829114245,5.0
Mich67,Hamilton46,1000.0,0.9958625490004286,5.0
Mich67,Middlebury45,1000.0,0.9928418254557458,5.0
Mich67,UConn91,1000.0,0.8561404315508199,5.0
Mich67,American75,1000.0,0.9914199096626009,5.0
Mich67,Villanova62,1000.0,0.984354435231563,5.0
Mich67,Bowdoin47,1000.0,0.998623879216493,5.0
Mich67,Williams40,1000.0,0.996501480126429,5.0
Mich67,UNC28,855.0,0.4511669766945314,5.0
Mich67,Tennessee95,1000.0,0.4299053015556448,5.0
Mich67,Reed98,1000.0,0.9985377996759189,5.0
Mich67,Baylor93,1000.0,0.8948023951090097,5.0
Mich67,UVA16,1000.0,0.5311813688552848,5.0
Mich67,Emory27,1000.0,0.9995843885490122,5.0
Mich67,Indiana69,307.0,0.9957540276129538,5.0
Mich67,UC33,1000.0,0.909301764193748,5.0
Mich67,Auburn71,831.0,0.4393005683406308,5.0
Mich67,NotreDame57,1000.0,0.9521727128845532,5.0
Mich67,Wisconsin87,614.0,0.42760829809402157,5.0
Mich67,Texas80,479.0,0.9683036498782099,5.0
Mich67,Howard90,1000.0,0.9991858179844452,5.0
Mich67,JMU79,1000.0,0.42926312081374773,5.0
Mich67,Mississippi66,1000.0,0.9943929594162493,5.0
Mich67,Simmons81,1000.0,0.9967160189167555,5.0
Mich67,Colgate88,1000.0,0.9957112319997656,5.0
Mich67,Santa74,1000.0,0.9886110240288454,5.0
Mich67,Temple83,1000.0,0.6741728391063813,5.0
Mich67,Texas84,378.0,0.4197128153182772,5.0
Mich67,Oklahoma97,1000.0,0.7353682928021051,5.0
Mich67,Wellesley22,1000.0,0.9971374249633144,5.0
Mich67,Michigan23,502.0,0.8703138968633763,5.0
Mich67,Northeastern19,1000.0,0.9361270477390705,5.0
Mich67,Northwestern25,1000.0,0.7427036469384193,5.0
Mich67,Georgetown15,1000.0,0.9920331089507567,5.0
Mich67,UCLA26,541.0,0.9986193747555088,5.0
Mich67,Cornell5,1000.0,0.4907466590823723,5.0
Mich67,UF21,422.0,0.40481771543989997,5.0
Mich67,William77,1000.0,0.9556497573188597,5.0
Mich67,Harvard1,1000.0,0.9982197630969716,5.0
Mich67,Carnegie49,1000.0,0.9981846001637162,5.0
Mich67,Vermont70,1000.0,0.9558873103981246,5.0
Mich67,Bingham82,1000.0,0.9940893920687113,5.0
Mich67,UChicago30,1000.0,0.6486362384394645,5.0
Mich67,BC17,1000.0,0.9772379260341908,5.0
Mich67,Smith60,1000.0,0.9910211222808633,5.0
Mich67,Columbia2,1000.0,0.46305838796436327,5.0
Mich67,Dartmouth6,1000.0,0.9998487655200876,5.0
Mich67,UMass92,1000.0,0.4173177670617336,5.0
Mich67,Tufts18,1000.0,0.9995696259239838,5.0
Mich67,Berkeley13,552.0,0.45317058052719383,5.0
Mich67,Virginia63,1000.0,0.40241194772363276,5.0
Mich67,Pepperdine86,1000.0,0.9960392471302786,5.0
Mich67,Rutgers89,849.0,0.8320767496363464,5.0
Mich67,Bucknell39,1000.0,0.9914855691637089,5.0
Brown11,Wake73,1000.0,0.9927665557356258,5.0
Brown11,MSU24,492.0,0.4692048696837423,5.0
Brown11,Stanford3,1000.0,0.998436047734854,5.0
Brown11,Duke14,1000.0,0.9784181715006899,5.0
Brown11,UCSC68,1000.0,0.9871764111738913,5.0
Brown11,Rice31,1000.0,0.9836146880041526,5.0
Brown11,Tulane29,1000.0,0.9963299830741261,5.0
Brown11,Lehigh96,1000.0,0.9992543529252818,5.0
Brown11,NYU9,981.0,0.5958461590420804,5.0
Brown11,Penn94,282.0,0.4940301859337828,5.0
Brown11,Syracuse56,1000.0,0.9586505207929674,5.0
Brown11,UC61,1000.0,0.9951999406198867,5.0
Brown11,Trinity100,1000.0,0.9798725197600141,5.0
Brown11,UCSD34,1000.0,0.6019031274859974,5.0
Brown11,Maine59,1000.0,0.9606112982619953,5.0
Brown11,MIT8,1000.0,0.9952925247428079,5.0
Brown11,UGA50,862.0,0.7939672839700426,5.0
Brown11,Brandeis99,1000.0,0.5365243455564122,5.0
Brown11,UCF52,1000.0,0.4667225852787016,5.0
Brown11,UPenn7,1000.0,0.9900423308311771,5.0
Brown11,FSU53,464.0,0.7614475041021223,5.0
Brown11,Caltech36,1000.0,0.9834801973414385,5.0
Brown11,Rochester38,1000.0,0.9218943642600166,5.0
Brown11,Oberlin44,1000.0,0.9954449583273485,5.0
Brown11,Vanderbilt48,1000.0,0.8404025384092856,5.0
Brown11,USF51,1000.0,0.9787443072048271,5.0
Brown11,GWU54,1000.0,0.7116950257096604,5.0
Brown11,WashU32,1000.0,0.9142372559567659,5.0
Brown11,USC35,1000.0,0.5013924493572867,5.0
Brown11,JohnsHopkins55,1000.0,0.9998834401656406,5.0
Brown11,Cal65,1000.0,0.9831930969568315,5.0
Brown11,BU10,1000.0,0.775329230190908,5.0
Brown11,Princeton12,1000.0,0.9850649208340924,5.0
Brown11,Maryland58,1000.0,0.4916050752634623,5.0
Brown11,Amherst41,1000.0,0.9826568807426691,5.0
Brown11,Vassar85,1000.0,0.9826259271562183,5.0
Brown11,USFCA72,1000.0,0.9923914431093527,5.0
Brown11,Wesleyan43,1000.0,0.9839685220855146,5.0
Brown11,Yale4,1000.0,0.7069662257379355,5.0
Brown11,MU78,1000.0,0.9849940677108703,5.0
Brown11,UIllinois20,544.0,0.505929412860316,5.0
Brown11,Hamilton46,1000.0,0.9876814608282964,5.0
Brown11,Middlebury45,1000.0,0.9829562208145511,5.0
Brown11,UConn91,1000.0,0.8889736535729885,5.0
Brown11,American75,1000.0,0.9979255004618769,5.0
Brown11,Villanova62,1000.0,0.9939656285193885,5.0
Brown11,Bowdoin47,1000.0,0.9932929042017578,5.0
Brown11,Williams40,1000.0,0.9887828973879477,5.0
Brown11,UNC28,855.0,0.50990235600159,5.0
Brown11,Tennessee95,1000.0,0.489618856793506,5.0
Brown11,Reed98,1000.0,0.9930994929614798,5.0
Brown11,Baylor93,1000.0,0.9228693675190504,5.0
Brown11,UVA16,1000.0,0.5869997961231342,5.0
Brown11,Emory27,1000.0,0.9964338892630032,5.0
Brown11,Indiana69,307.0,0.9993730670423856,5.0
Brown11,UC33,1000.0,0.9351981676368866,5.0
Brown11,Auburn71,831.0,0.49850488763847856,5.0
Brown11,NotreDame57,1000.0,0.9706242913544015,5.0
Brown11,Wisconsin87,614.0,0.4871306427942249,5.0
Brown11,Texas80,479.0,0.9823517056219957,5.0
Brown11,Howard90,1000.0,0.9994661641311297,5.0
Brown11,JMU79,1000.0,0.4890038431742009,5.0
Brown11,Mississippi66,1000.0,0.9992328372901418,5.0
Brown11,Simmons81,1000.0,0.9893203976871923,5.0
Brown11,Colgate88,1000.0,0.9875970119494224,5.0
Brown11,Santa74,1000.0,0.9964400886053679,5.0
Brown11,Temple83,1000.0,0.722331449762174,5.0
Brown11,Texas84,378.0,0.47942772320332744,5.0
Brown11,Oklahoma97,1000.0,0.779360376973814,5.0
Brown11,Wellesley22,1000.0,0.9998117805241188,5.0
Brown11,Michigan23,502.0,0.9009365004992601,5.0
Brown11,Northeastern19,1000.0,0.9576306972849973,5.0
Brown11,Northwestern25,1000.0,0.7861202385834309,5.0
Brown11,Georgetown15,1000.0,0.9981630497992324,5.0
Brown11,UCLA26,541.0,0.9997595275612912,5.0
Brown11,Cornell5,1000.0,0.5482541301300499,5.0
Brown11,UF21,422.0,0.4648275076767156,5.0
Brown11,William77,1000.0,0.9733318043357415,5.0
Brown11,Harvard1,1000.0,0.9921237638986378,5.0
Brown11,Carnegie49,1000.0,0.9998885851974919,5.0
Brown11,Vermont70,1000.0,0.9734851515578736,5.0
Brown11,Bingham82,1000.0,0.9847440275065588,5.0
Brown11,UChicago30,1000.0,0.6983504339335764,5.0
Brown11,BC17,1000.0,0.9893000845531162,5.0
Brown11,Smith60,1000.0,0.9801366394738642,5.0
Brown11,Columbia2,1000.0,0.5215527704172395,5.0
Brown11,Dartmouth6,1000.0,0.998224956735492,5.0
Brown11,UMass92,1000.0,0.4774218470083294,5.0
Brown11,Tufts18,1000.0,0.9958427395534407,5.0
Brown11,Berkeley13,552.0,0.511821391161225,5.0
Brown11,Virginia63,1000.0,0.46298245111180764,5.0
Brown11,Pepperdine86,1000.0,0.9880043469684076,5.0
Brown11,Rutgers89,849.0,0.8671739203322248,5.0
Brown11,Bucknell39,1000.0,0.9808233330527751,5.0
Wake73,MSU24,492.0,0.5706253849080924,5.0
Wake73,Stanford3,1000.0,0.984670991401251,5.0
Wake73,Duke14,1000.0,0.9958967378248241,5.0
Wake73,UCSC68,1000.0,0.9611229101573691,5.0
Wake73,Rice31,1000.0,0.955256365802205,5.0
Wake73,Tulane29,1000.0,0.9991221014968527,5.0
Wake73,Lehigh96,1000.0,0.9955802961885467,5.0
Wake73,NYU9,981.0,0.6870475526119406,5.0
Wake73,Penn94,282.0,0.5931442251935398,5.0
Wake73,Syracuse56,1000.0,0.9855181683170354,5.0
Wake73,UC61,1000.0,0.9765963596253613,5.0
Wake73,Trinity100,1000.0,0.9496675478144387,5.0
Wake73,UCSD34,1000.0,0.6925263572912049,5.0
Wake73,Maine59,1000.0,0.986609732188624,5.0
Wake73,MIT8,1000.0,0.9766554934167846,5.0
Wake73,UGA50,862.0,0.8607399653105959,5.0
Wake73,Brandeis99,1000.0,0.633083946900987,5.0
Wake73,UCF52,1000.0,0.5685186630866914,5.0
Wake73,UPenn7,1000.0,0.9994157671112031,5.0
Wake73,FSU53,464.0,0.8327919302353517,5.0
Wake73,Caltech36,1000.0,0.9550264387799184,5.0
Wake73,Rochester38,1000.0,0.9611829311478248,5.0
Wake73,Oberlin44,1000.0,0.9770526822982919,5.0
Wake73,Vanderbilt48,1000.0,0.8988760510709649,5.0
Wake73,USF51,1000.0,0.9955330093788243,5.0
Wake73,GWU54,1000.0,0.7902280148053505,5.0
Wake73,WashU32,1000.0,0.9558326634944523,5.0
Wake73,USC35,1000.0,0.6007488337430681,5.0
Wake73,JohnsHopkins55,1000.0,0.993391369057157,5.0
Wake73,Cal65,1000.0,0.9543985361859358,5.0
Wake73,BU10,1000.0,0.8448475065924822,5.0
Wake73,Princeton12,1000.0,0.9575368036940471,5.0
Wake73,Maryland58,1000.0,0.5916879652385255,5.0
Wake73,Amherst41,1000.0,0.9537219184565732,5.0
Wake73,Vassar85,1000.0,0.9537403670479699,5.0
Wake73,USFCA72,1000.0,0.9706444834890998,5.0
Wake73,Wesleyan43,1000.0,0.95584050043957,5.0
Wake73,Yale4,1000.0,0.7860264877972034,5.0
Wake73,MU78,1000.0,0.9574981636850604,5.0
Wake73,UIllinois20,544.0,0.60473430202537,5.0
Wake73,Hamilton46,1000.0,0.9620960028612089,5.0
Wake73,Middlebury45,1000.0,0.9544702027775621,5.0
Wake73,UConn91,1000.0,0.9370401750285006,5.0
Wake73,American75,1000.0,0.998161591268646,5.0
Wake73,Villanova62,1000.0,0.9997292700789674,5.0
Wake73,Bowdoin47,1000.0,0.9727010313540493,5.0
Wake73,Williams40,1000.0,0.9640006898787399,5.0
Wake73,UNC28,855.0,0.6087471024958665,5.0
Wake73,Tennessee95,1000.0,0.5898374376019498,5.0
Wake73,Reed98,1000.0,0.9722138153343862,5.0
Wake73,Baylor93,1000.0,0.9620073955481452,5.0
Wake73,UVA16,1000.0,0.6791311531613158,5.0
Wake73,Emory27,1000.0,0.9796627552855137,5.0
Wake73,Indiana69,307.0,0.9955749374055038,5.0
Wake73,UC33,1000.0,0.9704969984532841,5.0
Wake73,Auburn71,831.0,0.5982872374392997,5.0
Wake73,NotreDame57,1000.0,0.9922737921518452,5.0
Wake73,Wisconsin87,614.0,0.5876579538754483,5.0
Wake73,Texas80,479.0,0.9970404293822231,5.0
Wake73,Howard90,1000.0,0.9886660524940543,5.0
Wake73,JMU79,1000.0,0.589247786654659,5.0
Wake73,Mississippi66,1000.0,0.9964902926750102,5.0
Wake73,Simmons81,1000.0,0.9649924564674276,5.0
Wake73,Colgate88,1000.0,0.9621719377500542,5.0
Wake73,Santa74,1000.0,0.9990288414497555,5.0
Wake73,Temple83,1000.0,0.7994418731133676,5.0
Wake73,Texas84,378.0,0.5800282604887207,5.0
Wake73,Oklahoma97,1000.0,0.8483941854422556,5.0
Wake73,Wellesley22,1000.0,0.9932523463218047,5.0
Wake73,Michigan23,502.0,0.9457866013800709,5.0
Wake73,Northeastern19,1000.0,0.9849160344104839,5.0
Wake73,Northwestern25,1000.0,0.8540072190905145,5.0
Wake73,Georgetown15,1000.0,0.9977658083847039,5.0
Wake73,UCLA26,541.0,0.9910784048161384,5.0
Wake73,Cornell5,1000.0,0.6438576703004282,5.0
Wake73,UF21,422.0,0.5665617953315252,5.0
Wake73,William77,1000.0,0.9935532501814514,5.0
Wake73,Harvard1,1000.0,0.9701057042383076,5.0
Wake73,Carnegie49,1000.0,0.9916142457637139,5.0
Wake73,Vermont70,1000.0,0.9935551278993763,5.0
Wake73,Bingham82,1000.0,0.9571531940096001,5.0
Wake73,UChicago30,1000.0,0.7784083426817348,5.0
Wake73,BC17,1000.0,0.9994721142831864,5.0
Wake73,Smith60,1000.0,0.9499183843649981,5.0
Wake73,Columbia2,1000.0,0.6192496463122289,5.0
Wake73,Dartmouth6,1000.0,0.9840804568649699,5.0
Wake73,UMass92,1000.0,0.5784780195527823,5.0
Wake73,Tufts18,1000.0,0.9780319431276473,5.0
Wake73,Berkeley13,552.0,0.6102343774848511,5.0
Wake73,Virginia63,1000.0,0.565034105262012,5.0
Wake73,Pepperdine86,1000.0,0.9626825077558813,5.0
Wake73,Rutgers89,849.0,0.9201205102076463,5.0
Wake73,Bucknell39,1000.0,0.9509864035400929,5.0
MSU24,Stanford3,492.0,0.41973102686148445,5.0
MSU24,Duke14,492.0,0.6415596154626997,5.0
MSU24,UCSC68,492.0,0.3233984693488813,5.0
MSU24,Rice31,492.0,0.30521808290482405,5.0
MSU24,Tulane29,492.0,0.5411094703671543,5.0
MSU24,Lehigh96,492.0,0.49447004681259976,5.0
MSU24,NYU9,492.0,0.9877408595736066,5.0
MSU24,Penn94,282.0,1.001070321755834,5.0
MSU24,Syracuse56,492.0,0.698984975279309,5.0
MSU24,UC61,492.0,0.38312703691890493,5.0
MSU24,Trinity100,492.0,0.290576739933921,5.0
MSU24,UCSD34,492.0,0.9877787721367755,5.0
MSU24,Maine59,492.0,0.6955880339322462,5.0
MSU24,MIT8,492.0,0.38228853563171666,5.0
